
0.2539491830610204,0.0

0.2494062020673558,0.0092

0.24086295431810603,0.0216

0.23706502167389132,0.0296

0.23060100033344447,0.04

0.2237471157052351,0.05

0.222507369123041,0.0548

0.20926415471823942,0.0732

0.20375378459486496,0.0812

0.20498966322107368,0.08

0.1874320773591197,0.1012

0.18473864621540512,0.1064

0.1720593531177059,0.1236

0.1616160053351117,0.1336

0.16404481493831277,0.1324

0.14844561520506835,0.152

0.1429612537512504,0.1584

0.135145981993998,0.1676

0.12383541180393465,0.1768

0.10713811270423475,0.1944

0.0982052684228076,0.2068

0.08578152717572524,0.2136

0.06907835945315105,0.226

0.058357985995331776,0.228

0.06062860953651217,0.2308

0.0231730576858953,0.2592

0.04220793597865955,0.2532

0.0010346115371790599,0.274

0.0028937645881960653,0.2792

0.00020380126708902967,0.2772

7.615871957319106e-05,0.308

0.0017436478826275425,0.3044

0.0002802267422474158,0.3152

0.0,0.322

0.00018272757585861954,0.3388

3.7345781927309105e-06,0.346

3.187729243081027e-05,0.3424

2.4274758252750917e-05,0.3728

0.0,0.3852

0.0,0.3808

0.0,0.4148

0.0,0.3988

0.0,0.42

0.0,0.4248

0.0,0.4256

0.0,0.4452

0.0,0.4488

0.0,0.456

0.0,0.4828

0.0,0.51

0.0,0.4792

0.0,0.5124

0.0,0.5124

0.0,0.504

0.0,0.544

0.0,0.5516

0.0,0.5536

0.0,0.5672

0.0,0.5756

0.0,0.5992

0.0,0.5928

0.0,0.594

0.0,0.616

0.0,0.6284

0.0,0.6428

0.0,0.6396

0.0,0.6564

0.0,0.6788

0.0,0.6968

0.0,0.6876

0.0,0.7044

0.0,0.7136

0.0,0.7056

0.0,0.7388

0.0,0.7528

0.0,0.7496

0.0,0.7624

0.0,0.7764

0.0,0.7772

0.0,0.7864

0.0,0.8076

0.0,0.82

0.0,0.8196

0.0,0.8248

0.0,0.8412

0.0,0.832

0.0,0.8512

0.0,0.858

0.0,0.8836

0.0,0.8872

0.0,0.902

0.0,0.9112

0.0,0.9144

0.0,0.9292

0.0,0.9492

0.0,0.9504

0.0,0.9588

0.0,0.966

0.0,0.9804

0.0,0.9908

0.0,1.0

0.0,1.0

0.0, 1.0

