0.2548789596532177,0.0

0.24799746582194065,0.0112

0.24102380793597866,0.024

0.23446602200733577,0.0348

0.2322826275425142,0.038

0.22822900966988996,0.044

0.21829836612204068,0.0596

0.214021873957986,0.0668

0.20795878626208736,0.0744

0.19358972990997,0.0932

0.1936921640546849,0.0956

0.18225501833944646,0.11

0.17721680560186728,0.1172

0.1635190396798933,0.1372

0.146322774258086,0.1548

0.14942260753584527,0.1504

0.1231025008336112,0.176

0.1295399799933311,0.1716

0.11134951650550183,0.1876

0.11208042680893632,0.1896

0.10217352450816938,0.202

0.08695205068356118,0.2124

0.07511237079026342,0.2184

0.06386728909636546,0.2284

0.052209269756585526,0.2356

0.04584594864954985,0.2424

0.005508502834278093,0.2632

0.009182394131377126,0.2716

0.0009681893964654884,0.2852

0.0015805268422807602,0.286

0.00038519506502167393,0.31

0.0006911637212404135,0.32

0.0005697899299766588,0.3308

0.00017605868622874293,0.3192

2.9476492164054686e-05,0.3328

4.534844948316105e-06,0.3656

0.0,0.3652

0.0,0.3824

0.0,0.3812

0.0,0.3976

3.4144714904968324e-05,0.3964

0.0,0.4076

0.0,0.4232

0.0,0.426

0.0,0.4244

0.0,0.4424

0.0,0.4592

0.0,0.4688

0.0,0.4872

0.0,0.4844

0.0,0.516

0.0,0.498

0.0,0.51

0.0,0.51

0.0,0.52
0.0,0.53
0.0,0.54
0.0,0.55
0.0,0.56
0.0,0.5700000000000001
0.0,0.5800000000000001
0.0,0.5900000000000001
0.0,0.6000000000000001
0.0,0.6100000000000001
0.0,0.6200000000000001
0.0,0.6300000000000001
0.0,0.6400000000000001
0.0,0.6500000000000001
0.0,0.6600000000000001
0.0,0.6700000000000002
0.0,0.6800000000000002
0.0,0.6900000000000002
0.0,0.7000000000000002
0.0,0.7100000000000002
0.0,0.7200000000000002
0.0,0.7300000000000002
0.0,0.7400000000000002
0.0,0.7500000000000002
0.0,0.7600000000000002
0.0,0.7700000000000002
0.0,0.7800000000000002
0.0,0.7900000000000003
0.0,0.8000000000000003
0.0,0.8100000000000003
0.0,0.8200000000000003
0.0,0.8300000000000003
0.0,0.8400000000000003
0.0,0.8500000000000003
0.0,0.8600000000000003
0.0,0.8700000000000003
0.0,0.8800000000000003
0.0,0.8900000000000003
0.0,0.9000000000000004
0.0,0.9100000000000004
0.0,0.9200000000000004
0.0,0.9300000000000004
0.0,0.9400000000000004
0.0,0.9500000000000004
0.0,0.9600000000000004
0.0,0.9700000000000004
0.0,0.9800000000000004
0.0,0.9900000000000004
0.0,1.0000000000000004

