0.254618072690897,0.0

0.2518214071357119,0.0056

0.24176885628542846,0.0232

0.23571430476825608,0.0328

0.2318268756252084,0.0384

0.22380873624541514,0.0492

0.21792810936978996,0.0584

0.20703247749249748,0.0748

0.2003126375458486,0.0844

0.19929936645548516,0.0868

0.1903021007002334,0.0988

0.18116932310770256,0.1112

0.18306382127375792,0.1088

0.16854324774924975,0.1284

0.15189529843281094,0.146

0.15140846948982994,0.1468

0.13956438812937644,0.1548

0.13217072357452483,0.172

0.11889563187729243,0.186

0.11661847282427475,0.1912

0.10811190396798934,0.1924

0.09696938979659886,0.2056

0.07714118039346449,0.2296

0.05515878626208736,0.236

0.04429316438812938,0.246

0.019698032677559187,0.2568

0.005847815938646216,0.2628

0.0027242414138046018,0.2772

0.00028822940980326774,0.2864

0.00020953651217072355,0.2984

0.0,0.3136

3.481160386795599e-05,0.32

0.00028809603201067027,0.3116

0.0013336445481827277,0.32

2.9876625541847284e-05,0.332

5.001667222407469e-05,0.3536

0.0002514171390463488,0.3516

0.0001665888629543181,0.36

0.0,0.3968

0.0,0.3896

0.0,0.3944

0.0,0.3972

1.3337779259753252e-07,0.426

0.0,0.4348

0.0,0.4268

0.0,0.4436

0.0,0.4664

3.334444814938313e-06,0.4768

0.0,0.4892

0.0,0.4876

0.0,0.4924

0.0,0.5216

0.0,0.5376

0.0,0.5388

0.0,0.5408

0.0,0.5456

0.0,0.5472

0.0,0.5836

0.0,0.5836

0.0,0.5892

0.0,0.5796
0.0,0.6176

0.0,0.6264

0.0,0.6332

0.0,0.6268


0.0,0.6568

0.0,0.672

0.0,0.6964

0.0,0.6844

0.0,0.688

0.0,0.7004
0.0, 0.708
0.0,0.724

0.0, 0.763

0.0,0.742

0.0,0.7448

0.0,0.7536

0.0,0.7484
0.0,0.7728

0.0,0.78
0.0,0.79
0.0,0.8
0.0,0.81
0.0,0.8200000000000001
0.0,0.8300000000000001
0.0,0.8400000000000001
0.0,0.8500000000000001
0.0,0.8600000000000001
0.0,0.8700000000000001
0.0,0.8800000000000001
0.0,0.8900000000000001
0.0,0.9000000000000001
0.0,0.9100000000000001
0.0,0.9200000000000002
0.0,0.9300000000000002
0.0,0.9400000000000002
0.0,0.9500000000000002
0.0,0.9600000000000002
0.0,0.9700000000000002
0.0,0.9800000000000002
0.0,0.9900000000000002
0.0,1.0000000000000004
0.0, 1.0
